cta_per,cta_id,(No column name),(No column name),total
788722,3138374,PTM,6,4799.80
788723,3136840,PTM,10,2713.12
788724,3126596,PTM,9,2823.94
788725,3127214,PTM,4,3420.27
788727,3125530,PTM,6,2044.61
788728,3125575,PTM,26,2572.64
788729,3126036,PTM,6,3760.28
788730,3144783,PTM,6,2606.17
788731,3134234,PTM,6,1763.95
788732,3126124,PTM,6,2740.77
788733,3135563,PTM,14,4281.78
788734,3134177,PTM,6,2900.51
788735,3126822,PTM,6,1801.42
788736,3126809,PTM,6,1273.61
788737,3117436,PTM,6,1829.14
788738,3124979,PTM,26,2593.14
788739,3125430,PTM,6,2334.36
788741,3124811,PTM,9,4929.10
788742,3135482,PTM,6,1330.99
788743,3134888,PTM,4,1479.15
788744,3137541,PTM,9,5685.70
788744,3138262,PTM,9,3231.16
788745,3128252,PTM,6,3854.91
788746,3136629,PTM,3,667.39
788747,3121657,PTM,6,1574.75
788749,3134891,PTM,3,2302.44
788750,3129147,PTM,3,2314.13
788753,3135602,PTM,3,3226.77
788756,3121274,PTM,16,6136.29
788758,3118724,PTM,6,4251.37
788761,3131792,PTM,31,2442.49
788762,3142273,PTM,9,2557.95
788764,3133150,PTM,11,4694.57
788765,3118593,PTM,26,4843.12
788765,3143714,PTM,6,4256.71
788766,3122064,PTM,6,2943.23
788767,3138953,PTM,6,2383.74
788768,3145525,PTM,9,2950.59
788770,3135982,PTM,12,2282.03
788772,3117503,PTM,6,741.21
788773,3140039,PTM,9,3763.31
788774,3118362,PTM,6,1444.48
788775,3119517,PTM,13,6712.13
788776,3135216,PTM,12,1776.63
788777,3138661,PTM,12,2141.93
788778,3128497,PTM,12,5243.35
788779,3118427,PTM,3,5184.95
788780,3144819,PTM,10,3073.81
788781,3135513,PTM,8,3402.89
788781,3135708,PTM,9,2350.14
788782,3125946,PTM,6,1418.74
788783,3141871,PTM,6,5354.99
788784,3144362,PTM,10,8861.49
788785,3127319,PTM,12,2703.58
788786,3129862,PTM,12,3497.33
788787,3135596,PTM,6,4657.64
788789,3131053,PTM,6,1264.07
788791,3126209,PTM,16,2071.35
788792,3128724,PTM,31,2444.73
788793,3129734,PTM,12,10289.07
788794,3118233,PTM,30,4940.75
788796,3123095,PTM,9,4359.64
788797,3143706,PTM,16,577.77
788798,3119853,PTM,6,1662.56
788799,3119352,PTM,6,2562.27
788800,3123886,PTM,11,5222.07
788801,3131084,PTM,9,4418.56
788802,3131465,PTM,12,2659.64
788803,3140641,PTM,6,1215.10
788806,3118306,PTM,9,2164.69
788807,3139875,PTM,3,3703.31
788808,3140003,PTM,9,2271.64
788809,3139523,PTM,6,4570.24
788810,3122132,PTM,5,3873.86
788811,3141897,PTM,12,5268.76
788812,3118790,PTM,14,3128.45
788813,3136979,PTM,16,1967.19
788816,3119219,PTM,6,7032.71
788817,3126534,PTM,2,5160.71
788818,3123119,PTM,6,4072.12
788819,3129538,PTM,9,1250.61
788820,3128730,PTM,12,2205.80
788821,3122237,PTM,6,2698.39
788822,3121375,PTM,12,2684.22
788823,3133297,PTM,26,5314.60
788824,3127960,PTM,16,4154.28
788825,3143922,PTM,13,3170.75
788826,3123792,PTM,2,2228.90
788827,3132231,PTM,6,2275.87
788828,3126182,PTM,6,4713.70
788829,3119204,PTM,6,1896.87
788830,3126034,PTM,12,5561.99
788831,3145401,PTM,6,7384.57
788832,3119791,PTM,12,3820.28
788833,3138932,PTM,6,2799.43
788835,3133098,PTM,12,2136.03
788837,3133454,PTM,6,5242.70
788838,3123947,PTM,4,2441.94
788839,3144502,PTM,16,3386.01
788840,3133788,PTM,6,2951.58
788841,3132335,PTM,12,2851.21
788842,3131054,PTM,6,7257.28
788843,3145151,PTM,6,4013.62
788845,3131635,PTM,12,1522.16
788846,3137000,PTM,12,1905.83
788847,3138588,PTM,1,1880.23
788848,3137943,PTM,12,2510.83
788850,3125011,PTM,6,4852.77
788851,3117954,PTM,3,2204.33
788852,3140112,PTM,6,1771.17
788853,3121022,PTM,12,4465.34
788854,3138822,PTM,4,6429.54
788855,3127982,PTM,12,2393.68
788856,3136959,PTM,6,1014.80
788858,3134434,PTM,9,4432.25
788862,3141891,PTM,9,2059.75
788862,3142295,PTM,9,2772.19
788863,3139497,PTM,2,2336.05
788864,3123375,PTM,6,2864.21
788865,3126678,PTM,31,8213.50
788866,3127737,PTM,6,7354.97
788867,3126757,PTM,6,847.97
788868,3127749,PTM,6,2864.47
788869,3118947,PTM,4,1774.21
788870,3145768,PTM,6,4905.83
788871,3122453,PTM,6,2217.89
788872,3123922,PTM,14,1184.78
788873,3143201,PTM,9,2896.41
788874,3133563,PTM,6,1053.61
788876,3121153,PTM,3,5789.79
788879,3145450,PTM,10,4362.63
788880,3142088,PTM,12,3015.28
788881,3141909,PTM,16,5481.66
788882,3126508,PTM,6,2984.71
788883,3135360,PTM,9,3605.89
788884,3134969,PTM,9,3374.91
788886,3128004,PTM,6,8535.84
788887,3143209,PTM,9,3995.34
788888,3144710,PTM,13,1383.46
788889,3145747,PTM,12,1410.37
788890,3123819,PTM,4,7245.28
788891,3139237,PTM,4,3531.55
788892,3124967,PTM,6,6583.70
788894,3134869,PTM,7,5497.17
788895,3118555,PTM,6,2704.95
788896,3118556,PTM,6,2964.00
788897,3118146,PTM,16,1477.80
788898,3120828,PTM,6,4329.21
788899,3123274,PTM,6,2978.50
788900,3143993,PTM,16,1326.41
788901,3139698,PTM,6,2897.67
788902,3134764,PTM,15,3709.81
788903,3118860,PTM,12,3373.10
788904,3120786,PTM,9,1148.32
788905,3143056,PTM,9,1263.94
788906,3128339,PTM,6,2422.37
788907,3125364,PTM,6,3935.06
788908,3130947,PTM,9,6604.17
788909,3131060,PTM,6,4127.93
788910,3126888,PTM,9,1416.61
788911,3138434,PTM,6,804.06
788912,3143670,PTM,15,3490.29
788914,3118035,PTM,6,5942.12
788915,3117469,PTM,9,1977.79
788917,3123245,PTM,12,2732.05
788918,3128550,PTM,9,1412.72
788919,3134619,PTM,16,2115.21
788920,3130621,PTM,1,5528.89
788921,3132370,PTM,9,4138.66
788922,3137381,PTM,9,3870.57
788923,3145419,PTM,9,2439.69
788924,3123495,PTM,12,734.18
788925,3142263,PTM,9,3175.53
788927,3117405,PTM,9,1673.57
788928,3119295,PTM,68,3382.17
788928,3120186,PTM,6,3507.51
788929,3122561,PTM,9,2787.50
788930,3123383,PTM,1,3099.17
788931,3126219,PTM,6,2323.15
788932,3126594,PTM,6,6264.80
788933,3144943,PTM,13,4456.76
788934,3117290,PTM,9,2058.10
788935,3122728,PTM,9,656.24
788936,3132079,PTM,14,2932.36
788938,3143548,PTM,10,3485.14
788939,3142705,PTM,6,929.08
788940,3142698,PTM,6,2246.80
788941,3119831,PTM,29,2931.02
788943,3138507,PTM,6,767.51
788944,3143936,PTM,6,2191.91
788945,3138175,PTM,5,3042.19
788947,3128257,PTM,9,1088.31
788948,3143575,PTM,20,7384.57
788949,3120375,PTM,6,5167.37
788950,3120929,PTM,4,5752.20
788951,3127945,PTM,6,4881.29
788952,3123778,PTM,6,4621.67
788953,3145841,PTM,12,7516.21
788954,3125829,PTM,3,2408.77
788955,3129927,PTM,6,1897.94
788956,3129874,PTM,6,4344.10
788957,3138944,PTM,9,3791.19
788958,3145777,PTM,13,7637.50
788959,3138340,PTM,6,2587.80
788960,3121840,PTM,9,5051.25
788961,3128102,PTM,6,837.50
788962,3117380,PTM,26,3102.29
788963,3137809,PTM,9,2840.76
788964,3122432,PTM,12,1614.64
788965,3139631,PTM,3,2314.85
788966,3145492,PTM,13,1478.56
788967,3137677,PTM,9,3981.40
788968,3137118,PTM,12,2472.13
788969,3120409,PTM,3,2197.55
788971,3125587,PTM,9,5329.63
788972,3132916,PTM,6,5333.62
788973,3142821,PTM,3,1467.86
788974,3122274,PTM,6,7268.96
788975,3132864,PTM,6,1254.07
788976,3122113,PTM,9,4194.42
788977,3118217,PTM,6,9286.65
788978,3128499,PTM,16,3167.60
788979,3122422,PTM,6,3538.24
788980,3133667,PTM,6,4651.97
788981,3145833,PTM,6,5197.11
788982,3133247,PTM,6,4370.18
788983,3144697,PTM,6,4029.58
788984,3126426,PTM,3,2771.30
788985,3135883,PTM,16,3783.50
788987,3137759,PTM,9,1898.40
788988,3138130,PTM,12,1597.60
788989,3129544,PTM,6,5550.27
788990,3129014,PTM,3,7554.46
788991,3134346,PTM,6,1112.28
788993,3128588,PTM,6,3654.14
788994,3131046,PTM,6,3465.53
788995,3131259,PTM,6,2148.12
788996,3137302,PTM,34,4962.93
788997,3144139,PTM,6,4330.60
788998,3144128,PTM,10,2895.54
788999,3130584,PTM,6,5083.33
789000,3131558,PTM,9,3142.85
789001,3136931,PTM,6,847.71
789003,3124243,PTM,9,1438.41
789004,3132880,PTM,12,11584.33
789005,3119900,PTM,26,6112.28
789007,3118564,PTM,26,4982.53
789008,3120688,PTM,16,2940.76
789009,3135582,PTM,6,736.43
789010,3130519,PTM,16,4476.01
789011,3138781,PTM,6,5760.18
789012,3126916,PTM,9,5123.10
789013,3129809,PTM,12,2914.79
789014,3145671,PTM,10,1435.87
789015,3117519,PTM,6,3194.95
789016,3118249,PTM,31,3539.13
789017,3138264,PTM,6,6479.15
789018,3125137,PTM,6,9386.37
789019,3144592,PTM,27,3414.09
789020,3117952,PTM,3,2540.73
789021,3133168,PTM,18,1355.26
789022,3138939,PTM,9,6195.67
789023,3142038,PTM,16,794.53
789024,3128123,PTM,9,2218.21
789025,3126168,PTM,9,2811.94
789026,3143266,PTM,6,2258.56
789027,3144976,PTM,10,2748.26
789028,3139590,PTM,12,3218.83
789030,3135451,PTM,7,6321.70
789031,3122459,PTM,12,4188.23
789032,3118730,PTM,6,6304.06
789034,3145403,PTM,12,5600.20
789035,3130898,PTM,12,5982.81
789036,3125982,PTM,3,2504.64
789037,3123260,PTM,9,3963.03
789038,3139380,PTM,12,2884.38
789039,3128421,PTM,9,783.00
789040,3125684,PTM,6,5116.96
789041,3125751,PTM,3,8092.44
789043,3120710,PTM,11,960.99
789045,3139198,PTM,18,1351.82
789046,3134806,PTM,6,4527.94
789049,3122129,PTM,6,1013.97
789050,3123565,PTM,11,1749.13
789051,3124045,PTM,5,6396.21
789052,3123780,PTM,10,5848.11
789053,3128713,PTM,6,3153.08
789054,3144916,PTM,6,3807.06
789055,3142034,PTM,14,3244.68
789057,3145748,PTM,6,2986.23
789058,3132722,PTM,6,2831.67
789059,3132353,PTM,6,4321.52
789060,3122884,PTM,31,891.17
789062,3132110,PTM,9,1576.85
789063,3143479,PTM,27,3063.87
789064,3118232,PTM,7,3157.61
789065,3133926,PTM,12,1147.59
789068,3126698,PTM,26,3308.15
789069,3138438,PTM,12,2398.67
789070,3126027,PTM,16,1281.08
789071,3127957,PTM,12,804.53
789072,3136606,PTM,6,2703.12
789073,3127134,PTM,5,3600.56
789074,3126839,PTM,6,6046.99
789076,3127673,PTM,23,10903.43
789077,3127227,PTM,3,4160.30
789079,3132782,PTM,4,6422.83
789080,3136611,PTM,6,3082.67
789081,3118168,PTM,9,11598.54
789083,3127591,PTM,26,6238.43
789084,3137961,PTM,5,3073.52
789085,3138326,PTM,9,5405.35
789086,3139335,PTM,6,3899.40
789087,3131449,PTM,16,2847.28
789089,3139669,PTM,6,1637.51
789090,3125234,PTM,6,2320.19
789091,3127428,PTM,9,1854.75
789092,3121980,PTM,11,2299.73
789093,3144213,PTM,13,3211.20
789094,3129122,PTM,6,2238.09
789095,3143406,PTM,9,3953.40
789096,3144780,PTM,10,2225.76
789098,3125519,PTM,14,899.01
789099,3135148,PTM,9,3312.86
789100,3117936,PTM,6,6802.79
789102,3130527,PTM,6,2256.65
789104,3142012,PTM,20,4135.47
789105,3128443,PTM,6,3871.17
789107,3126492,PTM,16,3503.08
789108,3139201,PTM,6,2491.21
789109,3141851,PTM,9,4301.22
789109,3142479,PTM,9,1309.42
789110,3138686,PTM,6,1485.68
789111,3127723,PTM,6,2998.75
789113,3121664,PTM,9,6131.21
789113,3122409,PTM,9,2153.18
789114,3140170,PTM,6,5376.41
789115,3133034,PTM,6,1162.27
789116,3139189,PTM,12,2723.33
789117,3143593,PTM,13,2178.24
789118,3120447,PTM,6,2998.45
789120,3143799,PTM,9,8845.47
789122,3143076,PTM,8,1298.87
789124,3127316,PTM,9,3738.96
789125,3128378,PTM,9,1593.60
789127,3125654,PTM,6,5856.24
789128,3125507,PTM,9,966.40
789130,3135871,PTM,34,6538.10
789131,3138230,PTM,12,1229.42
789132,3144845,PTM,6,3099.81
789133,3132593,PTM,10,5567.68
789134,3121241,PTM,6,3691.27
789135,3143888,PTM,6,4505.43
789136,3139606,PTM,12,2029.06
789137,3117962,PTM,3,1186.48
789138,3139992,PTM,3,4282.22
789139,3140757,PTM,9,4989.29
789141,3131499,PTM,18,1626.40
789142,3135959,PTM,4,3187.27
789143,3127913,PTM,9,2819.76
789144,3123714,PTM,12,4939.26
789145,3123159,PTM,6,8615.49
789146,3124117,PTM,16,1218.19
789147,3139515,PTM,9,4043.68
789148,3125909,PTM,5,3299.63
789149,3125794,PTM,6,2543.64
789150,3126741,PTM,6,939.79
789153,3144429,PTM,6,3362.64
789155,3138259,PTM,9,1953.64
789157,3137040,PTM,31,756.49
789161,3143362,PTM,10,3997.74
789162,3133548,PTM,34,1928.58
789166,3143793,PTM,9,9618.41
789167,3120376,PTM,11,4167.99
789168,3129392,PTM,13,2676.11
789169,3126414,PTM,6,3151.75
789170,3139378,PTM,12,6376.01
789171,3127165,PTM,6,2316.46
789175,3141523,PTM,12,5983.28
789176,3140902,PTM,12,2538.34
789178,3143855,PTM,6,4060.20
789180,3137388,PTM,12,3395.64
789181,3132923,PTM,11,5471.14
789182,3129639,PTM,33,7301.76
789183,3129575,PTM,9,6202.76
789184,3128937,PTM,12,5115.47
789186,3132132,PTM,9,827.81
789187,3134025,PTM,9,1109.93
789188,3123380,PTM,12,1700.95
789189,3142682,PTM,6,2149.80
789190,3121875,PTM,6,1526.72
789191,3133648,PTM,14,1345.72
789192,3121969,PTM,6,4459.02
789193,3133732,PTM,12,6024.56
789196,3131339,PTM,6,3615.94
789197,3139199,PTM,9,2396.16
789198,3119278,PTM,23,7674.20
789199,3139183,PTM,6,4187.44
789200,3125342,PTM,3,5468.04
789201,3134759,PTM,6,2527.78
789203,3119381,PTM,9,2633.24
789204,3143144,PTM,9,1465.06
789205,3145223,PTM,13,8241.32
789206,3130467,PTM,6,3443.37
789207,3229680,PTM,34,6751.94
789208,3129445,PTM,12,250.81
789209,3143635,PTM,4,4362.63
789210,3125928,PTM,7,8508.38
789212,3118163,PTM,6,2649.23
789213,3143783,PTM,13,4456.76
789216,3126869,PTM,6,2518.89
789217,3131809,PTM,6,6493.21
789218,3129148,PTM,11,3302.65
789220,3142031,PTM,13,1135.54
789221,3124357,PTM,6,7701.06
789222,3131243,PTM,12,556.70
789222,3131562,PTM,12,3173.92
789223,3125311,PTM,7,4918.62
789224,3125687,PTM,12,3111.21
789225,3135400,PTM,9,2190.66
789226,3124415,PTM,12,5526.32
789227,3137375,PTM,9,1992.79
789228,3229758,PTM,36,1861.83
789229,3122110,PTM,31,1722.57
789230,3122766,PTM,9,2968.36
789231,3124735,PTM,9,2633.04
789235,3138472,PTM,9,2685.76
789237,3139867,PTM,9,1866.15
789238,3134838,PTM,16,2639.76
789239,3130904,PTM,12,1446.01
789240,3121110,PTM,6,4402.69
789241,3144111,PTM,4,4703.90
789242,3139601,PTM,9,5877.31
789243,3142029,PTM,6,3294.73
789244,3142315,PTM,6,7824.00
789245,3142331,PTM,12,4036.57
789246,3145110,PTM,12,2617.58
789247,3142995,PTM,9,971.10
789248,3145800,PTM,6,6849.29
789249,3143703,PTM,3,1745.05
789250,3145088,PTM,13,7074.04
789251,3121299,PTM,9,2955.81
789253,3145168,PTM,6,5213.17
789254,3126292,PTM,3,3356.39
789255,3139977,PTM,6,3827.15
789256,3132285,PTM,3,4320.14
789257,3130146,PTM,6,3873.58
789257,3130325,PTM,6,1384.09
789258,3136460,PTM,9,3275.34
789259,3127031,PTM,6,2502.30
789260,3121438,PTM,12,1578.24
789261,3122983,PTM,6,2497.85
789262,3143512,PTM,13,4666.10
789263,3134495,PTM,9,1124.15
789265,3122882,PTM,16,1613.08
789266,3144491,PTM,6,3222.44
789267,3130926,PTM,16,2313.33
789268,3142775,PTM,9,909.38
789271,3127130,PTM,4,4109.53
789275,3136665,PTM,9,4618.49
789276,3144689,PTM,13,2439.99
789278,3128518,PTM,3,4427.52
789279,3128143,PTM,9,2582.85
789280,3131192,PTM,14,2686.54
789281,3139834,PTM,9,2373.17
789282,3136946,PTM,6,7409.74
789283,3139061,PTM,6,2374.77
789284,3127618,PTM,3,1242.45
789286,3124793,PTM,30,7701.16
789287,3144605,PTM,6,1547.48
789288,3137262,PTM,9,4011.19
789289,3137034,PTM,6,2099.37
789290,3142500,PTM,9,4145.52
789291,3143507,PTM,6,3732.89
789292,3133104,PTM,6,1873.63
789293,3119217,PTM,6,2121.79
789295,3121639,PTM,6,3531.34
789296,3144495,PTM,13,1143.67
789297,3118210,PTM,9,5899.87
789297,3119167,PTM,9,2594.45
789298,3132106,PTM,9,1306.12
789298,3132421,PTM,9,3460.62
789299,3132599,PTM,12,3014.27
789300,3133099,PTM,34,2367.00
789301,3118762,PTM,9,3387.09
789302,3143957,PTM,7,1202.93
789303,3140129,PTM,8,2486.86
789304,3140102,PTM,9,13184.56
789305,3139081,PTM,7,4656.17
789305,3139925,PTM,7,1732.39
789306,3137515,PTM,6,2066.18
789306,3138594,PTM,6,1219.41
789307,3120730,PTM,9,5551.58
789308,3120469,PTM,6,2722.24
789309,3138875,PTM,3,6561.41
789310,3139107,PTM,9,2875.02
789311,3139305,PTM,16,1539.17
789313,3125706,PTM,9,2812.10
789314,3138775,PTM,6,2268.85
789315,3135396,PTM,12,2144.66
789316,3139964,PTM,3,3413.27
789317,3140048,PTM,6,5320.07
789318,3142898,PTM,9,2290.67
789319,3124289,PTM,8,3821.89
789320,3118395,PTM,6,3856.45
789323,3118713,PTM,6,1167.40
789324,3134373,PTM,6,879.98
789325,3125510,PTM,26,2249.12
789327,3144366,PTM,31,2990.63
789328,3129789,PTM,9,2642.35
789329,3126245,PTM,9,3982.78
789330,3125203,PTM,9,1799.55
789331,3135060,PTM,8,2919.27
789332,3125705,PTM,9,2737.90
789333,3124812,PTM,9,7697.85
789334,3135289,PTM,9,1617.27
789335,3135232,PTM,9,9798.85
789336,3136389,PTM,4,1726.23
789338,3145243,PTM,6,1263.00
789339,3142822,PTM,6,3785.43
789340,3126097,PTM,17,1868.93
789341,3129787,PTM,9,2833.95
789342,3123967,PTM,6,3360.10
789343,3137498,PTM,9,2560.84
789345,3123860,PTM,9,3476.77
789346,3145550,PTM,2,856.11
789347,3135794,PTM,6,1626.16
789348,3128707,PTM,6,2159.83
789349,3140388,PTM,6,1609.56
789350,3145549,PTM,2,1748.47
789351,3128775,PTM,9,2257.64
789352,3138802,PTM,6,2332.87
789353,3126410,PTM,3,7353.15
789354,3124983,PTM,6,2635.15
789355,3144170,PTM,13,2350.98
789356,3142893,PTM,6,3747.65
789358,3140065,PTM,6,4205.94
789359,3120668,PTM,12,3855.29
789360,3130994,PTM,7,1645.49
789360,3131073,PTM,7,1201.48
789361,3126405,PTM,6,1223.59
789362,3128982,PTM,9,3158.21
789363,3137065,PTM,12,6504.85
789364,3123875,PTM,9,1834.58
789366,3117384,PTM,16,1939.27
789367,3145375,PTM,13,3182.49
789369,3120515,PTM,31,618.92
789370,3136696,PTM,12,3326.82
789371,3145365,PTM,12,889.50
789372,3144827,PTM,10,600.16
789373,3118007,PTM,12,4214.96
789374,3128740,PTM,16,1288.55
789375,3118053,PTM,23,2931.24
789376,3122954,PTM,11,3780.68
789377,3132655,PTM,20,633.74
789378,3127059,PTM,8,1979.09
789379,3142788,PTM,3,4988.58
789380,3143368,PTM,6,4149.56
789381,3129140,PTM,3,4202.38
789383,3136813,PTM,6,8769.47
789384,3139994,PTM,9,4571.22
789387,3133891,PTM,6,2581.68
789388,3132834,PTM,9,3502.99
789389,3118211,PTM,6,3271.80
789390,3133340,PTM,6,2958.10
789390,3134056,PTM,15,2741.86
789391,3136196,PTM,3,1896.63
789392,3136964,PTM,12,6530.22
789394,3134859,PTM,7,5189.62
789395,3134736,PTM,6,2599.34
789396,3123461,PTM,11,2917.39
789397,3124532,PTM,9,1943.04
789398,3138331,PTM,6,7231.26
789399,3142291,PTM,12,2495.13
789400,3141885,PTM,9,883.19
789401,3129799,PTM,6,5622.19
789402,3129031,PTM,26,3146.77
789403,3129420,PTM,6,5647.96
789403,3130167,PTM,6,8544.19
789404,3129001,PTM,9,8794.64
789405,3129554,PTM,4,6939.05
789407,3133062,PTM,9,2043.21
789408,3143051,PTM,6,2890.19
789409,3124176,PTM,6,1075.61
789410,3229742,PTM,37,2552.14
789411,3139885,PTM,9,3726.97
789411,3140767,PTM,9,4229.17
789412,3140355,PTM,3,16082.45
789414,3131626,PTM,28,1860.15
789415,3123938,PTM,0,3458.36
789416,3139281,PTM,1,3317.84
789417,3142591,PTM,6,4237.64
789418,3143563,PTM,6,3537.26
789419,3118524,PTM,3,4848.20
789420,3137144,PTM,0,5186.54
789421,3142967,PTM,9,1894.20
789422,3117779,PTM,9,1639.77
789423,3117815,PTM,6,6567.89
789424,3124208,PTM,12,5790.13
789425,3131603,PTM,6,2113.96
789426,3138984,PTM,6,4063.72
789427,3122785,PTM,9,2793.09
789428,3132160,PTM,6,1929.69
789429,3121922,PTM,9,2011.24
789431,3124428,PTM,6,4560.71
789432,3145729,PTM,6,1739.27
789433,3139505,PTM,3,8385.59
789434,3140746,PTM,9,6323.12
789435,3140735,PTM,6,2900.80
789436,3140244,PTM,12,2564.16
789437,3140273,PTM,12,2287.32
789439,3140771,PTM,9,2794.64
789442,3123342,PTM,6,3462.12
789443,3120759,PTM,6,3743.67
789444,3136512,PTM,9,2266.16
789445,3131338,PTM,12,4829.41
789446,3126069,PTM,5,4757.18
789447,3144782,PTM,9,2870.49
789448,3118701,PTM,6,5181.08
789449,3138737,PTM,6,3006.97
789450,3145588,PTM,7,2668.11
789451,3124927,PTM,9,4888.15
789452,3130546,PTM,2,3818.99
789453,3137252,PTM,6,3785.91
789454,3127011,PTM,13,2443.42
789455,3127629,PTM,6,4486.81
789456,3124566,PTM,9,4238.47
789457,3118691,PTM,9,1129.45
789460,3134706,PTM,6,4511.08
789461,3128821,PTM,4,3640.52
789462,3119780,PTM,16,3977.38
789463,3141925,PTM,3,2352.74
789464,3120326,PTM,13,814.50
789465,3120687,PTM,12,5634.94
789466,3128484,PTM,6,3559.19
789467,3121942,PTM,6,3148.76
789469,3144735,PTM,7,5654.91
789470,3130085,PTM,12,3432.21
789471,3129807,PTM,3,8620.25
789472,3135136,PTM,6,2295.69
789473,3125826,PTM,6,3696.99
789474,3130559,PTM,7,2853.10
789475,3130678,PTM,12,1935.32
789477,3120856,PTM,3,3261.04
789478,3118878,PTM,12,1442.98
789479,3119180,PTM,6,5791.56
789480,3138361,PTM,12,1086.81
789481,3138247,PTM,9,5259.49
789483,3119527,PTM,9,972.59
789484,3118011,PTM,6,1599.97
789485,3145584,PTM,10,2254.03
789488,3134648,PTM,20,1742.31
789489,3135566,PTM,6,11386.50
789490,3128175,PTM,6,5433.36
789491,3129563,PTM,6,925.51
789492,3144645,PTM,13,5641.16
789493,3126281,PTM,6,8087.62
789494,3138814,PTM,16,6116.90
789495,3136052,PTM,7,3270.77
789496,3144901,PTM,11,2652.95
789497,3137006,PTM,3,2304.41
789499,3117793,PTM,6,2075.91
789500,3137518,PTM,9,3050.46
789500,3138446,PTM,9,1529.78
789501,3138068,PTM,9,3775.42
789502,3117377,PTM,6,2482.96
789503,3145378,PTM,10,4065.98
789505,3120392,PTM,19,3343.87
789506,3120711,PTM,6,3786.74
789507,3137860,PTM,6,2831.81
789508,3138330,PTM,9,3642.41
789510,3144527,PTM,13,3707.47
789511,3117999,PTM,49,5567.46
789512,3118268,PTM,6,2539.25
789513,3118538,PTM,9,997.01
789515,3137698,PTM,6,2349.15
789516,3138451,PTM,9,3449.56
789517,3119051,PTM,13,3242.72
789518,3144944,PTM,9,4626.62
789519,3119508,PTM,12,4790.42
789520,3142725,PTM,16,2343.64
789521,3125515,PTM,13,3539.32
789522,3122185,PTM,12,3375.02
789523,3133552,PTM,6,4849.99
789524,3121554,PTM,6,5376.20
789525,3128820,PTM,6,2793.18
789527,3119205,PTM,9,4109.05
789529,3120218,PTM,12,2294.86
789530,3123424,PTM,6,2787.88
789531,3136319,PTM,16,638.82
789532,3132516,PTM,6,12195.49
789534,3123915,PTM,14,1271.68
789535,3123216,PTM,6,5258.45
789536,3133090,PTM,6,4935.41
789537,3121225,PTM,9,2357.80
789538,3123076,PTM,6,6608.39
789539,3133233,PTM,6,2775.80
789540,3133683,PTM,7,4402.32
789541,3121534,PTM,6,5130.53
789542,3122549,PTM,9,2930.21
789543,3124814,PTM,9,5143.07
789544,3130508,PTM,6,2554.52
789545,3139244,PTM,6,2933.17
789546,3137497,PTM,16,2360.86
789546,3138596,PTM,16,1752.95
789550,3144757,PTM,10,1512.53
789551,3136626,PTM,9,5348.66
789552,3126495,PTM,7,4532.65
789553,3127310,PTM,6,5684.92
789554,3118945,PTM,6,2638.47
789555,3136095,PTM,6,4143.61
789556,3143350,PTM,9,3808.68
789557,3142124,PTM,16,3406.99
789558,3127841,PTM,9,3235.07
789559,3135388,PTM,11,2928.14
789561,3140117,PTM,6,2037.74
789563,3129595,PTM,12,5507.98
789564,3126443,PTM,6,3382.28
789566,3137490,PTM,9,2900.49
789567,3144597,PTM,6,3824.81
789568,3138025,PTM,6,7094.92
789569,3141915,PTM,12,2400.73
789570,3122974,PTM,9,2895.19
789571,3136444,PTM,15,2372.22
789572,3142049,PTM,9,1605.72
789573,3124150,PTM,9,3484.13
789574,3139337,PTM,6,5981.53
789575,3144719,PTM,9,2715.88
789577,3142466,PTM,9,1011.08
789578,3128650,PTM,9,961.65
789579,3132973,PTM,16,6659.01
789580,3144419,PTM,6,1040.54
789581,3144026,PTM,6,5600.20
789583,3117993,PTM,6,3454.29
789583,3118275,PTM,6,1795.90
789584,3118493,PTM,9,1885.61
789585,3144191,PTM,13,7013.71
789586,3143963,PTM,7,4439.65
789587,3144583,PTM,12,1072.36
789588,3118603,PTM,6,5764.99
789589,3128410,PTM,6,1902.85
789594,3127890,PTM,6,1576.04
789595,3143992,PTM,16,1104.84
789596,3143588,PTM,10,1163.96
789597,3128204,PTM,6,4113.20
789598,3138985,PTM,6,8078.78
789599,3131693,PTM,6,2444.98
789600,3128393,PTM,6,1436.22
789601,3119475,PTM,6,4093.88
789602,3133350,PTM,11,2371.37
789603,3142435,PTM,11,4243.47
789604,3122717,PTM,9,1927.33
789605,3128889,PTM,6,1373.88
789606,3125351,PTM,6,5472.57
789607,3117907,PTM,16,6599.66
789608,3118679,PTM,6,2452.98
789609,3117371,PTM,26,2842.63
789610,3117562,PTM,6,1791.02
789611,3118358,PTM,26,6481.86
